1680052500000,1782.05000000,1788.93000000,1781.80000000,1783.08000000,13.86900000,1680053399999,24750.17270400,98,5.42150000,9678.17304600,0
1680053400000,1782.35000000,1783.62000000,1778.88000000,1780.27000000,7.98100000,1680054299999,14212.99021100,53,2.47820000,4414.54009600,0
1680054300000,1779.93000000,1779.93000000,1777.26000000,1779.40000000,7.24930000,1680055199999,12892.58826900,44,3.55590000,6324.26404300,0
1680055200000,1779.46000000,1780.61000000,1778.98000000,1779.78000000,2.95190000,1680056099999,5253.88594900,16,1.25030000,2225.86440900,0
1680056100000,1779.78000000,1783.05000000,1778.25000000,1783.00000000,6.58380000,1680056999999,11728.62595700,46,2.64930000,4716.75214200,0
1680057000000,1781.93000000,1782.57000000,1780.22000000,1780.91000000,9.77550000,1680057899999,17417.85054700,25,1.77210000,3157.76920000,0
1680057900000,1780.39000000,1781.84000000,1778.41000000,1779.89000000,21.00620000,1680058799999,37393.11926300,61,10.86790000,19342.84764900,0
1680058800000,1779.89000000,1780.74000000,1779.03000000,1779.03000000,14.39350000,1680059699999,25617.82133700,36,10.14560000,18056.56462800,0
1680059700000,1779.72000000,1780.24000000,1777.43000000,1779.27000000,17.24450000,1680060599999,30673.01578400,50,14.96300000,26615.57056600,0
1680060600000,1778.04000000,1779.21000000,1777.88000000,1778.42000000,1.66370000,1680061499999,2958.39264600,10,1.31580000,2339.78132300,0
1680061500000,1778.19000000,1779.01000000,1775.60000000,1778.51000000,11.15930000,1680062399999,19836.34397100,53,8.39040000,14915.50103100,0
1680062400000,1779.28000000,1781.44000000,1778.79000000,1781.44000000,9.40450000,1680063299999,16738.02137700,33,5.65890000,10071.00827100,0
1680063300000,1781.34000000,1788.29000000,1780.30000000,1786.81000000,24.67880000,1680064199999,44047.08041400,77,8.20380000,14641.91161800,0
1680064200000,1787.48000000,1798.41000000,1787.48000000,1791.09000000,45.46630000,1680065099999,81529.13831900,208,27.24640000,48845.58903400,0
1680065100000,1791.38000000,1793.81000000,1787.96000000,1792.57000000,10.00760000,1680065999999,17929.88202500,70,4.47840000,8022.53474400,0
1680066000000,1792.62000000,1794.57000000,1789.74000000,1790.48000000,11.13850000,1680066899999,19968.22389800,49,5.28730000,9478.81396000,0
1680066900000,1789.83000000,1795.00000000,1789.83000000,1792.18000000,7.44050000,1680067799999,13345.48816300,38,6.28150000,11267.16694800,0
1680067800000,1793.36000000,1793.36000000,1788.86000000,1789.74000000,11.85300000,1680068699999,21226.39088000,60,5.03250000,9009.84242500,0
1680068700000,1789.74000000,1790.54000000,1788.85000000,1790.54000000,2.29200000,1680069599999,4101.67632700,9,1.35930000,2432.84407200,0
1680069600000,1790.53000000,1791.84000000,1787.31000000,1791.84000000,17.84050000,1680070499999,31910.49088600,72,6.95170000,12438.04189900,0
1680070500000,1791.59000000,1812.55000000,1791.59000000,1810.89000000,54.36830000,1680071399999,98104.28146800,188,28.75340000,51891.54033000,0
1680071400000,1810.26000000,1818.88000000,1801.62000000,1808.79000000,51.85270000,1680072299999,93961.08233500,181,31.03150000,56272.45481400,0
1680072300000,1810.61000000,1810.90000000,1803.54000000,1805.13000000,140.64470000,1680073199999,254068.19379400,178,67.82760000,122626.37108200,0
1680073200000,1805.26000000,1806.28000000,1803.44000000,1803.94000000,11.85180000,1680074099999,21390.03727100,44,8.45420000,15256.26373400,0
1680074100000,1805.32000000,1808.29000000,1805.16000000,1806.45000000,11.10360000,1680074999999,20058.24175900,63,3.69730000,6679.87371500,0
1680075000000,1807.42000000,1810.02000000,1806.34000000,1810.02000000,3.78780000,1680075899999,6849.06873700,41,2.53220000,4579.20012000,0
1680075900000,1810.31000000,1811.49000000,1804.58000000,1804.74000000,9.18720000,1680076799999,16595.66614600,74,4.41700000,7979.22618900,0
1680076800000,1805.86000000,1815.76000000,1800.32000000,1815.76000000,46.46890000,1680077699999,83973.14773400,221,27.57790000,49830.16312400,0
1680077700000,1813.93000000,1823.81000000,1812.72000000,1818.74000000,55.96310000,1680078599999,101779.42388900,324,43.11750000,78410.58355200,0
1680078600000,1820.01000000,1827.38000000,1817.57000000,1818.14000000,62.84060000,1680079499999,114438.45114600,236,33.82000000,61613.59548700,0
1680079500000,1819.41000000,1822.84000000,1818.06000000,1819.75000000,36.05890000,1680080399999,65586.03225100,102,30.73100000,55888.97664000,0
1680080400000,1821.49000000,1824.27000000,1819.47000000,1822.36000000,14.22960000,1680081299999,25933.99315700,59,9.97310000,18179.92202600,0
1680081300000,1821.95000000,1824.81000000,1820.17000000,1820.17000000,14.36370000,1680082199999,26183.32310300,53,9.59080000,17483.88314300,0
1680082200000,1820.07000000,1820.87000000,1816.86000000,1817.80000000,5.73620000,1680083099999,10432.39280000,37,2.94010000,5346.82297800,0
1680083100000,1817.54000000,1818.20000000,1814.35000000,1814.92000000,99.50330000,1680083999999,180726.96002700,118,80.34490000,145942.39395000,0
1680084000000,1814.67000000,1815.70000000,1813.25000000,1813.62000000,18.53930000,1680084899999,33640.21809400,56,11.53640000,20934.06059200,0
1680084900000,1813.71000000,1817.74000000,1810.47000000,1815.95000000,49.54110000,1680085799999,89928.40328600,153,31.69970000,57556.06288000,0
1680085800000,1817.23000000,1817.92000000,1812.46000000,1813.71000000,23.78580000,1680086699999,43210.41017300,69,7.13750000,12969.94380700,0
1680086700000,1813.97000000,1813.99000000,1808.60000000,1811.20000000,130.59440000,1680087599999,236531.81288500,177,123.51950000,223717.51533100,0
