ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000001,220103,153000,SELL,0.081425,0.050000,0.450000,0.043907,0.989235,0.080548,0,0.100000
000002,220106,073000,BUY,0.079779,0.055036,0.505036,0.039517,1.000361,0.079808,0,0.100000
000003,220106,104500,BUY,0.077679,0.253438,0.758474,0.019830,1.013752,0.078747,1,0.498192
000004,220106,154500,SELL,0.079310,0.075847,0.682627,0.025845,1.008502,0.079984,0,0.100000
000005,220107,043000,BUY,0.077660,0.033280,0.715907,0.023261,1.015426,0.078858,0,0.100000
000006,220107,080000,BUY,0.075584,0.153873,0.869779,0.011630,1.023652,0.077372,1,0.500000
000007,220108,194500,BUY,0.073983,0.157203,1.026982,0.000000,1.026982,0.075979,2,1.000000
000008,220109,194500,SELL,0.075526,0.102698,0.924284,0.007756,1.026982,0.077564,0,0.100000
000009,220110,141500,BUY,0.073913,0.010494,0.934778,0.006981,1.029223,0.076073,0,0.100000
000010,220111,170000,SELL,0.075560,0.093478,0.841300,0.014044,1.027165,0.077613,0,0.100000
000011,220112,161500,SELL,0.077088,0.255870,0.585430,0.033768,1.023481,0.078898,1,0.304137
000012,220118,054500,BUY,0.075540,0.044703,0.630133,0.030392,1.032457,0.077992,0,0.100000
000013,220119,083000,BUY,0.074016,0.205304,0.835437,0.015196,1.040741,0.077032,1,0.500000
000014,220121,040000,BUY,0.072468,0.209690,1.045127,0.000000,1.045127,0.075738,2,1.000000
000015,220123,094500,SELL,0.070307,0.104513,0.940614,0.007348,1.045127,0.073480,0,0.100000
000016,220123,154500,BUY,0.068888,0.010667,0.951281,0.006613,1.047280,0.072145,0,0.100000
000017,220124,110000,BUY,0.067168,0.049229,1.000509,0.003307,1.049738,0.070509,1,0.500000
000018,220124,133000,BUY,0.065528,0.050461,1.050970,0.000000,1.050970,0.068868,2,1.000000
000019,220125,133000,SELL,0.066960,0.105097,0.945873,0.007037,1.050970,0.070373,0,0.100000
000020,220126,143000,SELL,0.068454,0.262169,0.683704,0.024984,1.048676,0.071786,1,0.277172
000021,220126,223000,BUY,0.067043,0.037265,0.720969,0.022485,1.056358,0.070821,0,0.100000
000022,220127,220000,BUY,0.065156,0.172551,0.893520,0.011243,1.066071,0.069461,1,0.500000
000023,220128,171500,SELL,0.066468,0.089352,0.804168,0.017182,1.062665,0.070633,0,0.100000
000024,220129,010000,SELL,0.067839,0.264360,0.539808,0.035116,1.057441,0.071736,1,0.328737
000025,220131,161500,SELL,0.069408,0.261435,0.278373,0.053261,1.045739,0.072583,2,0.484311
000026,220201,040000,SELL,0.071115,0.256830,0.021543,0.071526,1.027320,0.073058,3,0.922611
000027,220202,214500,SELL,0.072620,0.021543,0.000000,0.073090,1.006476,0.073090,4,1.000000
000028,220203,130000,BUY,0.070971,0.102986,0.102986,0.065781,1.029861,0.073090,0,0.100000
000029,220204,060000,SELL,0.072478,0.010299,0.092688,0.066528,1.010589,0.073245,0,0.100000
000030,220204,083000,SELL,0.074018,0.046344,0.046344,0.069958,0.991492,0.073388,1,0.500000
000031,220204,231500,BUY,0.072531,0.096452,0.142796,0.062962,1.010869,0.073319,0,0.100000
000032,220208,064500,BUY,0.070969,0.257494,0.400290,0.044688,1.029975,0.073096,1,0.290239
000033,220209,143000,SELL,0.072399,0.040029,0.360261,0.047586,1.017537,0.073669,0,0.100000
000034,220210,171500,BUY,0.070710,0.067298,0.427559,0.042828,1.033237,0.073060,0,0.100000
000035,220211,211500,BUY,0.069078,0.261887,0.689445,0.024737,1.047547,0.072362,1,0.422406
000036,220215,150000,SELL,0.070504,0.068945,0.620501,0.029598,1.040304,0.073346,0,0.100000
000037,220218,094500,SELL,0.071917,0.258014,0.362487,0.048153,1.032056,0.074222,1,0.415816
000038,220218,154500,BUY,0.070421,0.068379,0.430866,0.043338,1.046280,0.073680,0,0.100000
000039,220219,123000,BUY,0.068408,0.266097,0.696963,0.025135,1.064389,0.072813,1,0.420028
000040,220221,050000,SELL,0.069789,0.069696,0.627267,0.029999,1.057118,0.073775,0,0.100000
000041,220222,064500,BUY,0.068149,0.044020,0.671287,0.026999,1.067463,0.072747,0,0.100000
000042,220222,161500,SELL,0.069566,0.067129,0.604158,0.031669,1.059393,0.073698,0,0.100000
000043,220224,050000,BUY,0.068014,0.046562,0.650720,0.028502,1.069781,0.072760,0,0.100000
000044,220224,194500,SELL,0.069379,0.065072,0.585648,0.033017,1.061536,0.073648,0,0.100000
000045,220224,233000,BUY,0.067941,0.048596,0.634244,0.029715,1.071608,0.072806,0,0.100000
000046,220225,164500,SELL,0.069340,0.063424,0.570820,0.034113,1.062784,0.073693,0,0.100000
000047,220225,234500,SELL,0.070818,0.263129,0.307691,0.052747,1.052517,0.074537,1,0.460967
000048,220227,203000,BUY,0.069194,0.076231,0.383921,0.047472,1.069998,0.074037,0,0.100000
000049,220228,211500,BUY,0.067780,0.271078,0.654999,0.029099,1.084311,0.073495,1,0.387039
