ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000001,220121,211500,BUY,0.071665,0.055586,0.555586,0.035852,1.055864,0.075668,0,0.100000
000002,220309,200000,BUY,0.064345,0.055719,0.611305,0.032267,1.112777,0.071602,1,0.100000
000003,220318,163000,SELL,0.070795,0.061131,0.550175,0.036595,1.067088,0.075545,0,0.100000
000004,220526,101500,BUY,0.063478,0.057650,0.607825,0.032935,1.126672,0.071519,0,0.100000
000005,220611,013000,BUY,0.057088,0.057692,0.665517,0.029642,1.184748,0.067635,1,0.100000
000006,220613,100000,BUY,0.051274,0.057811,0.723328,0.026678,1.243624,0.063766,2,0.100000
000007,220624,134500,SELL,0.056491,0.072333,0.650995,0.030764,1.195574,0.067539,0,0.100000
000008,220716,180000,SELL,0.064807,0.065099,0.585895,0.034983,1.125694,0.072953,1,0.100000
000009,220724,133000,SELL,0.071361,0.058590,0.527306,0.039164,1.076117,0.076793,2,0.100000
000010,220811,224500,SELL,0.078575,0.052731,0.474575,0.043307,1.025731,0.080597,3,0.100000
000011,220918,183000,BUY,0.070623,0.061321,0.535897,0.038976,1.087790,0.076823,0,0.100000
000012,221029,101500,SELL,0.077850,0.053590,0.482307,0.043148,1.036556,0.080696,0,0.100000
000013,221109,083000,BUY,0.069892,0.061736,0.544043,0.038833,1.099664,0.076858,0,0.100000
000014,230109,163000,SELL,0.077016,0.054404,0.489638,0.043023,1.048269,0.080733,0,0.100000
000015,230124,231500,BUY,0.068152,0.063129,0.552767,0.038721,1.120925,0.076393,0,0.100000
000016,230626,201500,BUY,0.061320,0.063146,0.615913,0.034849,1.184227,0.072617,1,0.100000
000017,231017,170000,BUY,0.055170,0.063167,0.679080,0.031364,1.247579,0.068829,2,0.100000
000018,240109,000000,BUY,0.049600,0.063234,0.742314,0.028228,1.311421,0.065046,3,0.100000
000019,240110,220000,SELL,0.054720,0.074231,0.668082,0.032290,1.258171,0.068847,0,0.100000
000020,240112,171500,SELL,0.060700,0.066808,0.601274,0.036345,1.200037,0.072842,1,0.100000
000021,240126,124500,BUY,0.054600,0.066566,0.667840,0.032710,1.266932,0.069174,0,0.100000
000022,240225,224500,SELL,0.060070,0.066784,0.601056,0.036722,1.212378,0.072828,0,0.100000
000023,240229,003000,BUY,0.054010,0.067991,0.669047,0.033050,1.280969,0.069185,0,0.100000
000024,240405,013000,BUY,0.048600,0.068004,0.737051,0.029745,1.349087,0.065566,1,0.100000
000025,240521,153000,SELL,0.053620,0.073705,0.663346,0.033697,1.291787,0.069266,0,0.100000
000026,240725,210000,BUY,0.048210,0.069896,0.733242,0.030327,1.362309,0.065677,0,0.100000
000027,240805,030000,BUY,0.042930,0.070644,0.803886,0.027295,1.439678,0.061805,1,0.100000
000028,240918,023000,BUY,0.038560,0.070785,0.874671,0.024565,1.511732,0.058292,2,0.100000
000029,241106,044500,BUY,0.034700,0.070793,0.945463,0.022109,1.582599,0.054916,3,0.100000
000030,241107,041500,SELL,0.038190,0.094546,0.850917,0.025719,1.524374,0.058216,0,0.100000
000031,241115,151500,BUY,0.034370,0.074831,0.925748,0.023147,1.599224,0.054965,0,0.100000
000032,241127,230000,SELL,0.037940,0.092575,0.833173,0.026660,1.535853,0.058270,0,0.100000
000033,241220,110000,BUY,0.033540,0.079486,0.912659,0.023994,1.628035,0.054604,0,0.100000
000034,250104,131500,SELL,0.037130,0.091266,0.821393,0.027382,1.558867,0.057881,0,0.100000
000035,250113,153000,BUY,0.033100,0.082726,0.904120,0.024644,1.648656,0.054571,0,0.100000
000036,250202,233000,BUY,0.029270,0.084196,0.988316,0.022180,1.746080,0.051108,1,0.100000
000037,250203,030000,BUY,0.026090,0.085012,1.073328,0.019962,1.838440,0.047965,2,0.100000
000038,250205,224500,SELL,0.028760,0.107333,0.965995,0.023049,1.767409,0.050831,0,0.100000
000039,250301,120000,BUY,0.025800,0.089336,1.055331,0.020744,1.859355,0.047971,0,0.100000
000040,250311,140000,BUY,0.023190,0.089451,1.144783,0.018669,1.949846,0.045217,1,0.100000
000041,250406,191500,BUY,0.020830,0.089628,1.234410,0.016802,2.041058,0.042515,2,0.100000
000042,250409,031500,BUY,0.018720,0.089757,1.324167,0.015122,2.131979,0.039911,3,0.100000
000043,250508,214500,SELL,0.020900,0.132417,1.191750,0.017890,2.047719,0.042797,0,0.100000
000044,250509,101500,SELL,0.023430,0.119175,1.072575,0.020682,1.955290,0.045812,1,0.100000
000045,250513,213000,SELL,0.025880,0.107258,0.965318,0.023458,1.871726,0.048440,2,0.100000
000046,250518,214500,BUY,0.023190,0.101155,1.066473,0.021112,1.976868,0.045844,0,0.100000
000047,250529,043000,SELL,0.025630,0.106647,0.959826,0.023845,1.890197,0.048446,0,0.100000
