ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000078,220512,083000,SELL,0.068630,0.275411,0.825477,0.018953,1.101643,0.075606,0,0.250172
000079,220512,090000,BUY,0.066476,0.277648,1.103125,0.000496,1.110592,0.073828,0,0.973810
000080,220512,094500,SELL,0.068041,0.277605,0.825520,0.019385,1.110420,0.075554,0,0.251653
000081,220513,200000,SELL,0.069402,0.276208,0.549311,0.038554,1.104833,0.076678,1,0.334587
000082,220514,213000,BUY,0.067941,0.279195,0.828506,0.019586,1.116779,0.075875,0,0.492001
000083,220519,034500,BUY,0.066368,0.280903,1.109409,0.000943,1.123611,0.074572,1,0.951873
000084,220523,091500,SELL,0.067737,0.280831,0.828578,0.019965,1.123324,0.076091,0,0.253136
000085,220525,100000,BUY,0.066331,0.282393,1.110971,0.001234,1.129572,0.074926,0,0.938201
000086,220526,073000,BUY,0.064944,0.018998,1.129969,0.000000,1.129969,0.073385,1,1.000000
000087,220526,160000,SELL,0.062932,0.282492,0.847477,0.017778,1.129969,0.071111,0,0.250000
000088,220527,010000,BUY,0.061652,0.283959,1.131436,0.000271,1.135834,0.070026,0,0.984745
000089,220527,091500,SELL,0.061459,0.283962,0.847474,0.017723,1.135848,0.069808,0,0.250975
000090,220528,011500,BUY,0.059968,0.285755,1.133228,0.000587,1.143018,0.068545,0,0.966875
000091,220528,054500,SELL,0.061251,0.285703,0.847525,0.018087,1.142813,0.069998,0,0.252115
000092,220530,161500,SELL,0.062494,0.284235,0.563290,0.035850,1.136940,0.071052,1,0.335371
000093,220531,191500,BUY,0.061178,0.287320,0.850610,0.018272,1.149280,0.070311,0,0.490316
000094,220603,044500,BUY,0.059953,0.288846,1.139455,0.000955,1.155382,0.069269,1,0.947742
000095,220607,023000,BUY,0.057968,0.016472,1.155928,0.000000,1.155928,0.067007,2,1.000000
000096,220607,043000,SELL,0.059219,0.288982,0.866946,0.017113,1.155928,0.068453,0,0.250000
000097,220608,004500,BUY,0.057843,0.290700,1.157646,0.000298,1.162802,0.067260,0,0.982573
000098,220608,053000,SELL,0.059295,0.290669,0.866977,0.017533,1.162676,0.068941,0,0.251086
000099,220610,181500,BUY,0.057793,0.292590,1.159567,0.000624,1.170361,0.067639,0,0.964423
000100,220611,103000,BUY,0.055712,0.011196,1.170764,0.000000,1.170764,0.065226,1,1.000000
000101,220612,171500,SELL,0.054499,0.292691,0.878073,0.015951,1.170764,0.063805,0,0.250000
000102,220613,024500,BUY,0.052733,0.295141,1.173214,0.000388,1.180566,0.062255,0,0.975697
000103,220613,093000,BUY,0.051472,0.007532,1.180746,0.000000,1.180746,0.060775,1,1.000000
000104,220613,111500,SELL,0.050954,0.295187,0.885560,0.015041,1.180746,0.060164,0,0.250000
000105,220613,154500,SELL,0.052311,0.293272,0.592287,0.030382,1.173089,0.061365,1,0.331172
000106,220613,221500,SELL,0.053821,0.289198,0.303089,0.045947,1.156794,0.062260,2,0.488274
000107,220614,040000,BUY,0.052487,0.294623,0.597712,0.030483,1.178491,0.061855,0,0.336557
000108,220614,074500,SELL,0.053944,0.290701,0.307011,0.046165,1.162805,0.062726,0,0.486357
000109,220614,174500,SELL,0.055163,0.285973,0.021037,0.061940,1.143893,0.063101,1,0.931477
000110,220614,211500,BUY,0.054005,0.291993,0.313030,0.046171,1.167970,0.063076,0,0.254586
000111,220615,080000,BUY,0.052771,0.296991,0.610020,0.030499,1.187962,0.062690,1,0.339444
000112,220615,101500,BUY,0.051672,0.300064,0.910084,0.014994,1.200254,0.062020,2,0.508381
000113,220615,110000,BUY,0.050564,0.296529,1.206613,0.000000,1.206613,0.061011,3,1.000000
000114,220615,123000,SELL,0.051909,0.301653,0.904959,0.015659,1.206613,0.062634,0,0.250000
000115,220615,203000,SELL,0.053911,0.298853,0.606107,0.031770,1.195411,0.064446,1,0.330239
000116,220615,233000,SELL,0.055112,0.295642,0.310465,0.048063,1.182568,0.065174,2,0.487772
000117,220616,063000,BUY,0.053986,0.300190,0.610654,0.031857,1.200758,0.064824,0,0.337180
000118,220616,121500,BUY,0.052662,0.303899,0.914553,0.015853,1.215594,0.064016,1,0.502361
000119,220618,201500,BUY,0.051593,0.305458,1.220011,0.000094,1.221832,0.063038,2,0.994074
000120,220619,004500,SELL,0.051660,0.305457,0.914553,0.015874,1.221829,0.063120,0,0.250373
000121,220619,121500,SELL,0.053596,0.302682,0.611871,0.032096,1.210730,0.064890,1,0.330962
000122,220619,204500,SELL,0.054876,0.299190,0.312681,0.048515,1.196761,0.065673,2,0.488976
000123,220620,041500,BUY,0.053595,0.304473,0.617154,0.032197,1.217892,0.065273,0,0.336356
000124,220620,103000,SELL,0.054709,0.301415,0.315739,0.048687,1.205660,0.065960,0,0.488395
000125,220622,054500,BUY,0.053613,0.305963,0.621702,0.032283,1.223852,0.065614,0,0.336922
000126,220623,014500,BUY,0.052540,0.309037,0.930739,0.016046,1.236150,0.064947,1,0.502951
000127,220623,083000,SELL,0.053686,0.307408,0.623332,0.032550,1.229630,0.066014,0,0.330283
000128,220624,031500,SELL,0.054784,0.304370,0.318962,0.049224,1.217479,0.066698,1,0.488295
000129,220624,133000,SELL,0.056320,0.298243,0.020718,0.066021,1.192974,0.067188,2,0.935044
000130,220624,193000,SELL,0.057480,0.020718,0.000000,0.067212,1.169317,0.067212,3,1.000000
000131,220626,153000,BUY,0.057451,0.292477,0.292477,0.050409,1.169907,0.067212,0,0.250000
000132,220629,024500,BUY,0.056252,0.297152,0.589629,0.033694,1.188609,0.066862,1,0.331594
000133,220629,153000,BUY,0.054869,0.300927,0.890556,0.017182,1.203707,0.066046,2,0.490047
000134,220630,111500,BUY,0.053715,0.302609,1.193164,0.000928,1.210434,0.065018,3,0.946010
000135,220701,104500,SELL,0.054804,0.302523,0.890641,0.017507,1.210091,0.066318,0,0.253547
000136,220704,030000,SELL,0.055911,0.300942,0.589700,0.034333,1.203766,0.067304,1,0.337893
000137,220705,001500,SELL,0.057136,0.297650,0.292050,0.051340,1.190601,0.068026,2,0.504749
000138,220705,170000,BUY,0.055849,0.302827,0.594876,0.034427,1.211307,0.067650,0,0.329425
000139,220706,204500,SELL,0.057035,0.299622,0.295254,0.051516,1.198489,0.068356,0,0.503671
000140,220707,150000,SELL,0.058218,0.295034,0.000221,0.068692,1.180135,0.068705,1,0.999253
000141,220708,001500,BUY,0.056800,0.302398,0.302618,0.051516,1.209591,0.068705,0,0.250046
000142,220710,120000,BUY,0.055654,0.307067,0.609685,0.034427,1.228267,0.068358,1,0.331731
000143,220712,050000,BUY,0.054434,0.310533,0.920218,0.017523,1.242131,0.067614,2,0.491003
000144,220714,173000,SELL,0.055722,0.308673,0.611545,0.034723,1.234690,0.068799,0,0.335434
000145,220714,191500,SELL,0.057091,0.304937,0.306608,0.052132,1.219748,0.069637,1,0.498633
000146,220715,034500,SELL,0.058622,0.298975,0.007634,0.069659,1.195900,0.070106,2,0.975103
000147,220715,213000,SELL,0.059902,0.007634,0.000000,0.070116,1.170509,0.070116,3,1.000000
000148,220716,024500,BUY,0.058645,0.298899,0.298899,0.052587,1.195597,0.070116,0,0.250000
000149,220716,170000,SELL,0.060231,0.292996,0.005903,0.070234,1.171985,0.070590,0,0.980251
000150,220716,180000,SELL,0.064807,0.005903,0.000000,0.070617,1.089649,0.070617,1,1.000000
000151,220716,183000,BUY,0.063453,0.278225,0.278225,0.052963,1.112900,0.070617,0,0.250000
000152,220717,020000,SELL,0.064783,0.273941,0.004284,0.070709,1.095764,0.070987,0,0.984602
000153,220717,031500,BUY,0.063247,0.280568,0.284852,0.052964,1.122272,0.070980,0,0.250958
000154,220717,231500,SELL,0.064767,0.275655,0.009197,0.070818,1.102619,0.071413,0,0.967712
000155,220718,044500,SELL,0.066216,0.009197,0.000000,0.071427,1.078691,0.071427,1,1.000000
000156,220719,040000,BUY,0.068892,0.259198,0.259198,0.053570,1.036791,0.071427,0,0.250000
000157,220719,123000,SELL,0.070364,0.255131,0.004067,0.071522,1.020524,0.071808,0,0.984310
000158,220719,164500,BUY,0.068406,0.262405,0.266471,0.053572,1.049619,0.071800,0,0.250972
000159,220719,171500,BUY,0.066836,0.267004,0.533475,0.035727,1.068015,0.071382,1,0.333112
000160,220720,094500,BUY,0.065489,0.269752,0.803228,0.018061,1.079009,0.070663,2,0.494474
000161,220720,121500,SELL,0.067253,0.267944,0.535284,0.036081,1.071776,0.072080,0,0.333584
000162,220720,181500,BUY,0.065770,0.270968,0.806252,0.018259,1.083873,0.071286,0,0.493936
000163,220721,180000,SELL,0.067321,0.269369,0.536883,0.036393,1.077477,0.072537,0,0.334101
000164,220721,231500,SELL,0.068699,0.266658,0.270224,0.054713,1.066633,0.073277,1,0.496679
000165,220724,071500,SELL,0.070424,0.261781,0.008443,0.073148,1.047126,0.073743,2,0.968756
000166,220725,003000,SELL,0.072213,0.008443,0.000000,0.073758,1.021393,0.073758,3,1.000000
000167,220725,014500,BUY,0.070766,0.260570,0.260570,0.055318,1.042279,0.073758,0,0.250000
000168,220725,043000,BUY,0.069240,0.264877,0.525446,0.036978,1.059507,0.073360,1,0.331536
000169,220725,213000,BUY,0.067815,0.267682,0.793129,0.018825,1.070729,0.072611,2,0.490905
000170,220726,141500,BUY,0.066369,0.269194,1.062323,0.000959,1.076777,0.071465,3,0.949041
000171,220727,013000,SELL,0.067755,0.269120,0.793203,0.019194,1.076482,0.072937,0,0.253332
000172,220727,143000,SELL,0.069141,0.267701,0.525502,0.037703,1.070803,0.074036,1,0.337494
000173,220727,231500,SELL,0.070716,0.264664,0.260837,0.056419,1.058658,0.074864,2,0.503641
000174,220728,173000,SELL,0.072304,0.260284,0.000553,0.075238,1.041136,0.075278,3,0.997878
000175,220729,140000,BUY,0.070750,0.265998,0.266551,0.056419,1.063992,0.075277,0,0.250130
000176,220729,223000,SELL,0.072174,0.262064,0.004487,0.075333,1.048258,0.075657,0,0.983167
000177,220730,120000,BUY,0.070682,0.267573,0.272059,0.056421,1.070291,0.075650,0,0.251052
000178,220731,130000,SELL,0.072152,0.263507,0.008553,0.075433,1.054028,0.076050,0,0.968564
000179,220801,211500,BUY,0.070689,0.268916,0.277469,0.056424,1.075665,0.076038,0,0.252004
000180,220802,050000,BUY,0.068997,0.273810,0.551279,0.037532,1.095239,0.075568,1,0.334825
000181,220802,164500,SELL,0.070509,0.270894,0.280385,0.056632,1.083574,0.076402,0,0.491391
000182,220805,034500,SELL,0.071944,0.266888,0.013497,0.075833,1.067554,0.076804,1,0.951864
000183,220805,140000,SELL,0.073485,0.013497,0.000000,0.076825,1.045450,0.076825,2,1.000000
000184,220814,194500,BUY,0.079351,0.242041,0.242041,0.057619,0.968165,0.076825,0,0.250000
000185,220820,003000,BUY,0.077547,0.246264,0.488306,0.038522,0.985058,0.076388,1,0.331439
000186,220820,200000,BUY,0.075931,0.248907,0.737213,0.019622,0.995630,0.075599,2,0.490628
000187,220820,224500,BUY,0.073624,0.250932,0.988145,0.001147,1.003727,0.073898,3,0.941533
000188,220821,110000,SELL,0.075231,0.250849,0.737296,0.020019,1.003394,0.075486,0,0.253858
000189,220822,100000,BUY,0.073460,0.252452,0.989749,0.001474,1.009809,0.074181,0,0.926386
000190,220823,004500,SELL,0.074984,0.252350,0.737398,0.020396,1.009402,0.075689,0,0.254964
000191,220823,030000,SELL,0.076500,0.251003,0.486395,0.039598,1.004011,0.076807,1,0.340390
000192,220823,074500,BUY,0.074946,0.253686,0.740081,0.020585,1.014744,0.076051,0,0.480149
000193,220823,201500,SELL,0.077054,0.251808,0.488274,0.039988,1.007230,0.077611,0,0.340243
000194,220825,100000,SELL,0.078640,0.249191,0.239083,0.059584,0.996764,0.078386,1,0.510351
000195,220826,130000,BUY,0.076875,0.253540,0.492623,0.040093,1.014160,0.077964,0,0.327116
000196,220826,200000,BUY,0.075229,0.256393,0.749016,0.020805,1.025571,0.077153,1,0.481084
000197,220827,173000,BUY,0.073541,0.257980,1.006995,0.001833,1.031919,0.075888,2,0.911901
000198,220829,170000,SELL,0.075141,0.257847,0.749148,0.021208,1.031388,0.077500,0,0.256056
000199,220829,220000,SELL,0.076710,0.256404,0.492745,0.040877,1.025615,0.078675,1,0.342260
000200,220831,033000,SELL,0.078388,0.253552,0.239192,0.060752,1.014208,0.079502,2,0.514571
000201,220902,143000,SELL,0.079981,0.239192,0.000000,0.079883,0.998772,0.079883,3,1.000000
000202,220902,213000,BUY,0.078279,0.255122,0.255122,0.059912,1.020488,0.079883,0,0.250000
000203,220905,160000,SELL,0.079873,0.251304,0.003819,0.079984,1.005214,0.080289,0,0.985032
000204,220907,021500,BUY,0.081710,0.245675,0.249494,0.059910,0.982701,0.080296,0,0.250975
000205,220907,221500,SELL,0.085239,0.238086,0.011407,0.080205,0.952345,0.081177,0,0.954278
000206,220909,060000,BUY,0.083526,0.242911,0.254318,0.059915,0.971642,0.081157,0,0.252970
000207,220909,111500,BUY,0.081772,0.246757,0.501075,0.039737,0.987029,0.080711,1,0.336773
000208,220912,031500,BUY,0.080076,0.249330,0.750406,0.019772,0.997321,0.079861,2,0.502433
000209,220912,134500,BUY,0.078372,0.250672,1.001078,0.000126,1.002690,0.078583,3,0.993611
000210,220913,203000,SELL,0.078133,0.250674,0.750404,0.019712,1.002695,0.078344,0,0.250404
000211,220913,221500,SELL,0.079702,0.249432,0.500972,0.039592,0.997728,0.079521,1,0.332397
000212,220914,011500,BUY,0.077790,0.252484,0.753457,0.019952,1.009938,0.078563,0,0.496074
000213,220914,064500,SELL,0.079518,0.251091,0.502366,0.039918,1.004364,0.079865,0,0.333252
000214,220915,020000,SELL,0.081277,0.248375,0.253991,0.060105,0.993500,0.080749,1,0.494411
000215,220915,080000,BUY,0.079491,0.252529,0.506520,0.040031,1.010115,0.080295,0,0.333978
000216,220915,163000,BUY,0.076576,0.257321,0.763841,0.020327,1.029286,0.078819,1,0.492230
000217,220916,000000,BUY,0.074843,0.258858,1.022699,0.000953,1.035432,0.077495,2,0.953117
000218,220916,154500,BUY,0.073269,0.013007,1.035706,0.000000,1.035706,0.075885,3,1.000000
000219,220917,194500,SELL,0.073238,0.258926,0.776779,0.018963,1.035706,0.075853,0,0.250000
000220,220918,160000,BUY,0.071765,0.260255,1.037034,0.000286,1.041020,0.074709,0,0.984916
000221,220919,074500,SELL,0.070223,0.260277,0.776757,0.018563,1.041108,0.073110,0,0.250982
000222,220920,181500,SELL,0.071646,0.258964,0.517793,0.037117,1.035857,0.074215,1,0.333392
000223,220920,234500,BUY,0.069853,0.262289,0.780082,0.018796,1.049155,0.073287,0,0.493616
000224,220921,230000,BUY,0.068301,0.263817,1.043899,0.000777,1.055269,0.072076,1,0.958682
000225,220922,173000,BUY,0.066888,0.011610,1.055509,0.000000,1.055509,0.070601,2,1.000000
000226,220922,210000,SELL,0.068310,0.263877,0.791632,0.018025,1.055509,0.072102,0,0.250000
000227,220923,233000,SELL,0.069815,0.262455,0.529177,0.036349,1.049821,0.073293,1,0.331537
000228,220925,190000,BUY,0.068157,0.265622,0.794798,0.018245,1.062486,0.072416,0,0.498063
000229,220927,020000,SELL,0.069592,0.264242,0.530557,0.036634,1.056967,0.073556,0,0.332464
000230,220928,090000,BUY,0.068055,0.267214,0.797771,0.018449,1.068855,0.072741,0,0.496404
000231,221005,134500,BUY,0.066665,0.268627,1.066397,0.000541,1.074508,0.071632,1,0.970694
000232,221006,163000,SELL,0.068073,0.268585,0.797812,0.018824,1.074340,0.073134,0,0.251862
000233,221013,121500,BUY,0.066164,0.270580,1.068392,0.000921,1.082318,0.071611,0,0.951051
000234,221014,113000,SELL,0.067500,0.270511,0.797881,0.019181,1.082043,0.073038,0,0.253194
000235,221024,000000,SELL,0.068927,0.269040,0.528841,0.037725,1.076160,0.074176,1,0.337193
000236,221025,151500,SELL,0.070410,0.266158,0.262684,0.056465,1.064632,0.074961,2,0.503285
000237,221025,184500,SELL,0.072102,0.261453,0.001230,0.075316,1.045813,0.075405,3,0.995316
000238,221030,180000,BUY,0.076687,0.245840,0.247070,0.056464,0.983359,0.075411,0,0.250313
000239,221031,104500,SELL,0.078254,0.242154,0.004916,0.075413,0.968615,0.075798,0,0.980102
000240,221031,144500,BUY,0.076687,0.247077,0.251993,0.056466,0.988307,0.075790,0,0.251250
000241,221102,210000,BUY,0.075060,0.251067,0.503060,0.037621,1.004267,0.075380,1,0.333744
000242,221104,071500,SELL,0.076562,0.248609,0.254451,0.056655,0.994434,0.076136,0,0.494193
000243,221104,150000,SELL,0.078216,0.244697,0.009755,0.075794,0.978786,0.076557,1,0.961664
000244,221105,153000,BUY,0.076565,0.249920,0.259675,0.056659,0.999682,0.076541,0,0.252463
000245,221107,004500,BUY,0.075020,0.253731,0.513406,0.037624,1.014922,0.076139,1,0.335957
000246,221107,164500,SELL,0.076660,0.251048,0.262357,0.056869,1.004193,0.076981,0,0.488986
000247,221108,041500,BUY,0.074951,0.255277,0.517634,0.037736,1.021108,0.076533,0,0.336444
000248,221108,170000,SELL,0.076590,0.252583,0.265051,0.057081,1.010334,0.077381,0,0.487957
000249,221108,184500,BUY,0.074849,0.256917,0.521968,0.037851,1.027669,0.076920,0,0.336888
000250,221108,193000,BUY,0.073237,0.259700,0.781668,0.018832,1.038800,0.076079,1,0.502485
000251,221108,210000,BUY,0.071580,0.261188,1.042856,0.000136,1.044752,0.074783,2,0.992793
000252,221109,140000,SELL,0.069666,0.261201,0.781655,0.018333,1.044805,0.072787,0,0.250467
000253,221109,163000,BUY,0.068025,0.262788,1.044443,0.000456,1.051153,0.071505,0,0.975105
000254,221109,193000,SELL,0.069784,0.262746,0.781697,0.018792,1.050983,0.073342,0,0.251565
000255,221109,204500,SELL,0.071222,0.261387,0.520311,0.037408,1.045546,0.074466,1,0.334383
000256,221110,001500,BUY,0.069288,0.265052,0.785363,0.019043,1.060207,0.073460,0,0.490931
000257,221110,034500,SELL,0.070918,0.263473,0.521890,0.037728,1.053890,0.074740,0,0.335479
000258,221110,123000,SELL,0.072408,0.260736,0.261154,0.056608,1.042943,0.075517,1,0.499599
000259,221110,143000,SELL,0.074106,0.256257,0.004897,0.075598,1.025029,0.075961,2,0.981248
000260,221111,040000,BUY,0.072449,0.262090,0.266987,0.056610,1.048361,0.075953,0,0.251173
000261,221111,120000,SELL,0.073988,0.258027,0.008960,0.075701,1.032108,0.076364,0,0.966439
000262,221111,203000,SELL,0.075478,0.008960,0.000000,0.076377,1.011910,0.076377,1,1.000000
000263,221113,094500,BUY,0.073928,0.258282,0.258282,0.057283,1.033126,0.076377,0,0.250000
000264,221115,030000,SELL,0.075415,0.254462,0.003820,0.076473,1.017848,0.076761,0,0.985212
000265,221115,223000,BUY,0.073881,0.259726,0.263545,0.057284,1.038903,0.076755,0,0.250923
000266,221117,080000,BUY,0.072322,0.263904,0.527449,0.038198,1.055617,0.076344,1,0.333182
000267,221120,123000,BUY,0.070518,0.267282,0.794731,0.019350,1.069128,0.075393,2,0.493433
000268,221121,184500,BUY,0.069047,0.268743,1.063475,0.000794,1.074974,0.074224,3,0.958967
000269,221121,233000,SELL,0.070556,0.268682,0.794793,0.019751,1.074728,0.075829,0,0.252645
000270,221122,091500,BUY,0.068976,0.270285,1.065078,0.001108,1.081140,0.074573,0,0.943906
000271,221123,011500,SELL,0.070388,0.270205,0.794873,0.020127,1.080818,0.076077,0,0.253695
000272,221124,024500,SELL,0.071803,0.268796,0.526078,0.039427,1.075183,0.077201,1,0.338162
000273,221126,021500,SELL,0.073274,0.266040,0.260038,0.058921,1.064160,0.077975,2,0.505705
000274,221128,161500,BUY,0.071648,0.270602,0.530640,0.039533,1.082409,0.077552,0,0.329051
000275,221129,060000,SELL,0.073282,0.267526,0.263113,0.059138,1.070106,0.078419,0,0.504158
000276,221130,013000,SELL,0.075618,0.261294,0.001819,0.078897,1.045176,0.079034,1,0.993085
