ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000001,220121,211500,BUY,0.071665,0.027793,0.527793,0.037844,1.055864,0.075668,0,0.050000
000002,220309,200000,BUY,0.064345,0.058815,0.586608,0.034060,1.115938,0.071805,1,0.100000
000003,220318,163000,SELL,0.070795,0.029330,0.557277,0.036136,1.067712,0.075589,0,0.050000
000004,220526,101500,BUY,0.063478,0.028464,0.585741,0.034329,1.126549,0.071511,0,0.050000
000005,220611,013000,BUY,0.057088,0.060134,0.645875,0.030896,1.187083,0.067768,1,0.100000
000006,220613,100000,BUY,0.051274,0.120515,0.766390,0.024717,1.248451,0.064013,2,0.200000
000007,220624,134500,SELL,0.056491,0.038320,0.728071,0.026882,1.203932,0.068011,0,0.050000
000008,220716,180000,SELL,0.064807,0.072807,0.655264,0.031600,1.142870,0.074066,1,0.100000
000009,220724,133000,SELL,0.071361,0.131053,0.524211,0.040952,1.098087,0.078361,2,0.200000
000010,220811,224500,SELL,0.078575,0.209684,0.314527,0.057428,1.045399,0.082142,3,0.400000
000011,220918,183000,BUY,0.070623,0.040658,0.355185,0.054557,1.127694,0.079641,0,0.050000
000012,221029,101500,SELL,0.077850,0.017759,0.337426,0.055939,1.055980,0.082208,0,0.050000
000013,221109,083000,BUY,0.069892,0.040018,0.377444,0.053142,1.137795,0.079523,0,0.050000
000014,230109,163000,SELL,0.077016,0.018872,0.358572,0.054596,1.067463,0.082212,0,0.050000
000015,230124,231500,BUY,0.068152,0.040055,0.398626,0.051866,1.159663,0.079033,0,0.050000
000016,230626,201500,BUY,0.061320,0.084583,0.483209,0.046680,1.244454,0.076310,1,0.100000
000017,231017,170000,BUY,0.055170,0.169221,0.652430,0.037344,1.329313,0.073338,2,0.200000
000018,240109,000000,BUY,0.049600,0.301158,0.953588,0.022406,1.405325,0.069704,3,0.400000
000019,240110,220000,SELL,0.054720,0.047679,0.905909,0.025015,1.363058,0.074587,0,0.050000
000020,240112,171500,SELL,0.060700,0.090591,0.815318,0.030514,1.318020,0.080004,1,0.100000
000021,240126,124500,BUY,0.054600,0.027943,0.843261,0.028988,1.374183,0.075030,0,0.050000
000022,240225,224500,SELL,0.060070,0.042163,0.801098,0.031521,1.325837,0.079643,0,0.050000
000023,240229,003000,BUY,0.054010,0.029181,0.830279,0.029945,1.384714,0.074788,0,0.050000
000024,240405,013000,BUY,0.048600,0.061615,0.891894,0.026951,1.446432,0.070297,1,0.100000
000025,240521,153000,SELL,0.053620,0.044595,0.847299,0.029342,1.394515,0.074774,0,0.050000
000026,240725,210000,BUY,0.048210,0.030431,0.877731,0.027875,1.455922,0.070190,0,0.050000
000027,240805,030000,BUY,0.042930,0.064930,0.942661,0.025087,1.527034,0.065556,1,0.100000
000028,240918,023000,BUY,0.038560,0.130120,1.072781,0.020070,1.593261,0.061436,2,0.200000
000029,241106,044500,BUY,0.034700,0.231351,1.304132,0.012042,1.651159,0.057295,3,0.400000
000030,241107,041500,SELL,0.038190,0.065207,1.238926,0.014532,1.619446,0.061847,0,0.050000
000031,241115,151500,BUY,0.034370,0.021141,1.260066,0.013805,1.661738,0.057114,0,0.050000
000032,241127,230000,SELL,0.037940,0.063003,1.197063,0.016196,1.623943,0.061612,0,0.050000
000033,241220,110000,BUY,0.033540,0.024144,1.221207,0.015386,1.679943,0.056345,0,0.050000
000034,250104,131500,SELL,0.037130,0.061060,1.160147,0.017653,1.635589,0.060729,0,0.050000
000035,250113,153000,BUY,0.033100,0.026666,1.186813,0.016771,1.693476,0.056054,0,0.050000
000036,250202,233000,BUY,0.029270,0.057296,1.244109,0.015093,1.759773,0.051509,1,0.100000
000037,250203,030000,BUY,0.026090,0.115703,1.359812,0.012075,1.822625,0.047552,2,0.200000
000038,250205,224500,SELL,0.028760,0.067991,1.291822,0.014030,1.779659,0.051183,0,0.050000
000039,250301,120000,BUY,0.025800,0.027190,1.319012,0.013329,1.835628,0.047359,0,0.050000
000040,250311,140000,BUY,0.023190,0.057476,1.376488,0.011996,1.893772,0.043917,1,0.100000
000041,250406,191500,BUY,0.020830,0.115178,1.491666,0.009597,1.952379,0.040668,2,0.200000
000042,250409,031500,BUY,0.018720,0.205057,1.696723,0.005758,2.004308,0.037521,3,0.400000
000043,250508,214500,SELL,0.020900,0.084836,1.611887,0.007531,1.972225,0.041220,0,0.050000
000044,250509,101500,SELL,0.023430,0.161189,1.450698,0.011308,1.933315,0.045298,1,0.100000
000045,250513,213000,SELL,0.025880,0.290140,1.160558,0.018817,1.887627,0.048852,2,0.200000
000046,250518,214500,BUY,0.023190,0.040570,1.201129,0.017876,1.971966,0.045730,0,0.050000
000047,250529,043000,SELL,0.025630,0.060056,1.141072,0.019415,1.898581,0.048661,0,0.050000
