ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000001,220103,153000,SELL,0.081425,0.050000,0.450000,0.043907,0.989235,0.080548,0,0.100000
000002,220106,073000,BUY,0.079779,0.055036,0.505036,0.039517,1.000361,0.079808,0,0.100000
000003,220106,104500,BUY,0.077679,0.050872,0.555908,0.035565,1.013752,0.078747,1,0.100000
000004,220106,154500,SELL,0.079310,0.055591,0.500317,0.039974,1.004336,0.079654,0,0.100000
000005,220107,043000,BUY,0.077660,0.051473,0.551790,0.035976,1.015045,0.078828,0,0.100000
000006,220107,080000,BUY,0.075584,0.047598,0.599388,0.032379,1.027769,0.077683,1,0.100000
000007,220108,194500,BUY,0.073983,0.043765,0.643153,0.029141,1.037039,0.076723,2,0.100000
000008,220109,194500,SELL,0.075526,0.064315,0.578837,0.033998,1.028992,0.077716,0,0.100000
000009,220110,141500,BUY,0.073913,0.045998,0.624835,0.030599,1.038816,0.076782,0,0.100000
000010,220111,170000,SELL,0.075560,0.062484,0.562352,0.035320,1.029792,0.077811,0,0.100000
000011,220112,161500,SELL,0.077088,0.056235,0.506117,0.039655,1.020527,0.078670,1,0.100000
000012,220118,054500,BUY,0.075540,0.052495,0.558612,0.035689,1.031068,0.077887,0,0.100000
000013,220119,083000,BUY,0.074016,0.048218,0.606830,0.032120,1.040796,0.077036,1,0.100000
000014,220121,040000,BUY,0.072468,0.044324,0.651154,0.028908,1.050066,0.076096,2,0.100000
000015,220121,223000,BUY,0.070360,0.041086,0.692240,0.026018,1.062017,0.074724,3,0.100000
000016,220122,103000,BUY,0.068814,0.037808,0.730049,0.023416,1.070325,0.073653,4,0.100000
000017,220123,094500,SELL,0.070307,0.073005,0.657044,0.028549,1.063099,0.074743,0,0.100000
000018,220123,154500,BUY,0.068888,0.041442,0.698486,0.025694,1.071463,0.073811,0,0.100000
000019,220124,110000,BUY,0.067168,0.038253,0.736739,0.023124,1.081014,0.072610,1,0.100000
000020,220124,133000,BUY,0.065528,0.035289,0.772028,0.020812,1.089631,0.071401,2,0.100000
000021,220125,133000,SELL,0.066960,0.077203,0.694825,0.025981,1.082838,0.072507,0,0.100000
000022,220126,143000,SELL,0.068454,0.069482,0.625342,0.030738,1.074370,0.073545,1,0.100000
000023,220126,223000,BUY,0.067043,0.045848,0.671190,0.027664,1.083820,0.072663,0,0.100000
000024,220127,220000,BUY,0.065156,0.042458,0.713648,0.024898,1.095771,0.071396,1,0.100000
000025,220128,171500,SELL,0.066468,0.071365,0.642283,0.029641,1.088228,0.072332,0,0.100000
000026,220129,010000,SELL,0.067839,0.064228,0.578055,0.033998,1.079216,0.073213,1,0.100000
000027,220131,161500,SELL,0.069408,0.057806,0.520250,0.038010,1.067887,0.074120,2,0.100000
000028,220201,040000,SELL,0.071115,0.052025,0.468225,0.041710,1.054742,0.075008,3,0.100000
000029,220202,214500,SELL,0.072620,0.046822,0.421402,0.045110,1.042586,0.075713,4,0.100000
000030,220203,130000,BUY,0.070971,0.063562,0.484964,0.040599,1.057020,0.075018,0,0.100000
000031,220204,060000,SELL,0.072478,0.048496,0.436468,0.044114,1.045125,0.075749,0,0.100000
000032,220204,083000,SELL,0.074018,0.043647,0.392821,0.047345,1.032461,0.076421,1,0.100000
000033,220204,231500,BUY,0.072531,0.065275,0.458096,0.042610,1.045575,0.075837,0,0.100000
000034,220208,064500,BUY,0.070969,0.060041,0.518137,0.038349,1.058505,0.075121,1,0.100000
000035,220209,143000,SELL,0.072399,0.051814,0.466323,0.042101,1.047832,0.075862,0,0.100000
000036,220210,171500,BUY,0.070710,0.059540,0.525863,0.037891,1.061722,0.075074,0,0.100000
000037,220211,211500,BUY,0.069078,0.054852,0.580715,0.034102,1.074382,0.074216,1,0.100000
000038,220215,150000,SELL,0.070504,0.058072,0.522644,0.038196,1.064397,0.075044,0,0.100000
000039,220218,094500,SELL,0.071917,0.052264,0.470379,0.041954,1.053753,0.075783,1,0.100000
000040,220218,154500,BUY,0.070421,0.059577,0.529956,0.037759,1.066146,0.075079,0,0.100000
000041,220219,123000,BUY,0.068408,0.055197,0.585153,0.033983,1.081924,0.074012,1,0.100000
000042,220221,050000,SELL,0.069789,0.058515,0.526638,0.038067,1.072094,0.074820,0,0.100000
000043,220222,064500,BUY,0.068149,0.055858,0.582496,0.034260,1.085220,0.073957,0,0.100000
000044,220222,161500,SELL,0.069566,0.058250,0.524246,0.038312,1.074980,0.074782,0,0.100000
000045,220224,050000,BUY,0.068014,0.056330,0.580576,0.034481,1.087547,0.073968,0,0.100000
000046,220224,194500,SELL,0.069379,0.058058,0.522519,0.038509,1.077573,0.074761,0,0.100000
000047,220224,233000,BUY,0.067941,0.056680,0.579199,0.034658,1.089321,0.074010,0,0.100000
000048,220225,164500,SELL,0.069340,0.057920,0.521279,0.038674,1.079029,0.074820,0,0.100000
000049,220225,234500,SELL,0.070818,0.052128,0.469151,0.042366,1.067388,0.075590,1,0.100000
