ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000001,220103,153000,SELL,0.081425,0.010000,0.490000,0.040650,0.989235,0.080548,0,0.020000
000002,220106,073000,BUY,0.079779,0.010191,0.500191,0.039837,0.999536,0.079742,0,0.020000
000003,220106,104500,BUY,0.077679,0.020514,0.520704,0.038244,1.013035,0.078692,1,0.040000
000004,220106,154500,SELL,0.079310,0.010414,0.510290,0.039070,1.002910,0.079541,0,0.020000
000005,220107,043000,BUY,0.077660,0.010062,0.520352,0.038288,1.013377,0.078699,0,0.020000
000006,220107,080000,BUY,0.075584,0.020263,0.540615,0.036757,1.026918,0.077619,1,0.040000
000007,220108,194500,BUY,0.073983,0.039746,0.580361,0.033816,1.037442,0.076753,2,0.080000
000008,220109,194500,SELL,0.075526,0.011607,0.568754,0.034693,1.028104,0.077649,0,0.020000
000009,220110,141500,BUY,0.073913,0.009387,0.578141,0.033999,1.038128,0.076731,0,0.020000
000010,220111,170000,SELL,0.075560,0.011563,0.566578,0.034873,1.028102,0.077683,0,0.020000
000011,220112,161500,SELL,0.077088,0.022663,0.543915,0.036620,1.018954,0.078549,1,0.040000
000012,220118,054500,BUY,0.075540,0.009695,0.553611,0.035887,1.028688,0.077707,0,0.020000
000013,220119,083000,BUY,0.074016,0.019394,0.573005,0.034452,1.038470,0.076863,1,0.040000
000014,220121,040000,BUY,0.072468,0.038033,0.611038,0.031696,1.048413,0.075976,2,0.080000
000015,220121,223000,BUY,0.070360,0.072077,0.683114,0.026624,1.061517,0.074688,3,0.160000
000016,220122,103000,BUY,0.068814,0.123809,0.806924,0.018105,1.070018,0.073632,4,0.320000
000017,220123,094500,SELL,0.070307,0.016138,0.790785,0.019239,1.064431,0.074837,0,0.020000
000018,220123,154500,BUY,0.068888,0.005586,0.796371,0.018854,1.070068,0.073715,0,0.020000
000019,220124,110000,BUY,0.067168,0.011228,0.807599,0.018100,1.077077,0.072345,1,0.040000
000020,220124,133000,BUY,0.065528,0.022098,0.829697,0.016652,1.083821,0.071021,2,0.080000
000021,220125,133000,SELL,0.066960,0.016594,0.813103,0.017763,1.078387,0.072209,0,0.020000
000022,220126,143000,SELL,0.068454,0.032524,0.780579,0.019990,1.072597,0.073424,1,0.040000
000023,220126,223000,BUY,0.067043,0.005963,0.786542,0.019590,1.078743,0.072322,0,0.020000
000024,220127,220000,BUY,0.065156,0.012027,0.798569,0.018806,1.087205,0.070838,1,0.040000
000025,220128,171500,SELL,0.066468,0.015971,0.782597,0.019868,1.081508,0.071886,0,0.020000
000026,220129,010000,SELL,0.067839,0.031304,0.751293,0.021992,1.075467,0.072959,1,0.040000
000027,220131,161500,SELL,0.069408,0.060103,0.691190,0.026163,1.068139,0.074137,2,0.080000
000028,220201,040000,SELL,0.071115,0.110590,0.580600,0.034028,1.059091,0.075317,3,0.160000
000029,220202,214500,SELL,0.072620,0.185792,0.394808,0.047520,1.049174,0.076191,4,0.320000
000030,220203,130000,BUY,0.070971,0.013391,0.408199,0.046570,1.064378,0.075540,0,0.020000
000031,220204,060000,SELL,0.072478,0.008164,0.400035,0.047161,1.050735,0.076155,0,0.020000
000032,220204,083000,SELL,0.074018,0.016001,0.384034,0.048346,1.037197,0.076771,1,0.040000
000033,220204,231500,BUY,0.072531,0.013331,0.397365,0.047379,1.050587,0.076200,0,0.020000
000034,220208,064500,BUY,0.070969,0.026704,0.424069,0.045484,1.064965,0.075579,1,0.040000
000035,220209,143000,SELL,0.072399,0.008481,0.415587,0.046098,1.052306,0.076186,0,0.020000
000036,220210,171500,BUY,0.070710,0.013039,0.428626,0.045176,1.067515,0.075484,0,0.020000
000037,220211,211500,BUY,0.069078,0.026159,0.454785,0.043369,1.082609,0.074784,1,0.040000
000038,220215,150000,SELL,0.070504,0.009096,0.445690,0.044010,1.069910,0.075433,0,0.020000
000039,220218,094500,SELL,0.071917,0.017828,0.427862,0.045292,1.057646,0.076063,1,0.040000
000040,220218,154500,BUY,0.070421,0.012863,0.440725,0.044386,1.071025,0.075423,0,0.020000
000041,220219,123000,BUY,0.068408,0.025954,0.466679,0.042611,1.089572,0.074535,1,0.040000
000042,220221,050000,SELL,0.069789,0.009334,0.457346,0.043262,1.077246,0.075180,0,0.020000
000043,220222,064500,BUY,0.068149,0.012696,0.470042,0.042397,1.092164,0.074430,0,0.020000
000044,220222,161500,SELL,0.069566,0.009401,0.460641,0.043051,1.079492,0.075096,0,0.020000
000045,220224,050000,BUY,0.068014,0.012659,0.473301,0.042190,1.093614,0.074381,0,0.020000
000046,220224,194500,SELL,0.069379,0.009466,0.463835,0.042847,1.081409,0.075027,0,0.020000
000047,220224,233000,BUY,0.067941,0.012613,0.476447,0.041990,1.094481,0.074360,0,0.020000
000048,220225,164500,SELL,0.069340,0.009529,0.466918,0.042651,1.082011,0.075027,0,0.020000
000049,220225,234500,SELL,0.070818,0.018677,0.448242,0.043973,1.069174,0.075717,1,0.040000
000050,220227,203000,BUY,0.069194,0.012710,0.460952,0.043094,1.083747,0.074989,0,0.020000
000051,220228,211500,BUY,0.067780,0.025432,0.486383,0.041370,1.096740,0.074337,1,0.040000
000052,220301,130000,BUY,0.066302,0.049917,0.536300,0.038060,1.110346,0.073618,2,0.080000
000053,220301,144500,SELL,0.067970,0.010726,0.525574,0.038789,1.096259,0.074513,0,0.020000
000054,220302,011500,BUY,0.066549,0.011657,0.537232,0.038014,1.108444,0.073766,0,0.020000
000055,220302,044500,SELL,0.068050,0.010745,0.526487,0.038745,1.095845,0.074572,0,0.020000
000056,220303,144500,BUY,0.066610,0.011633,0.538120,0.037970,1.108153,0.073814,0,0.020000
000057,220306,113000,SELL,0.068029,0.010762,0.527358,0.038702,1.096263,0.074578,0,0.020000
000058,220307,001500,BUY,0.066605,0.011621,0.538979,0.037928,1.108426,0.073827,0,0.020000
000059,220309,050000,BUY,0.065058,0.023320,0.562299,0.036411,1.121967,0.072993,1,0.040000
000060,220310,103000,SELL,0.066444,0.011246,0.551053,0.037158,1.110293,0.073772,0,0.020000
000061,220317,094500,SELL,0.067859,0.022042,0.529011,0.038654,1.098631,0.074552,1,0.040000
000062,220317,203000,SELL,0.069222,0.042321,0.486690,0.041583,1.087415,0.075273,2,0.080000
000063,220318,161500,SELL,0.070745,0.077870,0.408820,0.047092,1.074483,0.076014,3,0.160000
000064,220320,140000,BUY,0.069306,0.013590,0.422409,0.046151,1.088304,0.075426,0,0.020000
000065,220321,140000,SELL,0.070799,0.008448,0.413961,0.046749,1.074262,0.076057,0,0.020000
000066,220329,130000,SELL,0.072259,0.016558,0.397403,0.047945,1.060920,0.076661,1,0.040000
000067,220401,153000,SELL,0.073747,0.031792,0.365610,0.050290,1.047532,0.077252,2,0.080000
000068,220402,200000,SELL,0.075324,0.058498,0.307113,0.054696,1.033256,0.077829,3,0.160000
000069,220406,020000,BUY,0.073618,0.014859,0.321972,0.053602,1.050083,0.077305,0,0.020000
000070,220408,094500,SELL,0.075092,0.006439,0.315533,0.054086,1.035791,0.077780,0,0.020000
000071,220410,184500,SELL,0.076606,0.012621,0.302911,0.055052,1.021556,0.078257,1,0.040000
000072,220411,100000,BUY,0.075000,0.014681,0.317592,0.053951,1.036944,0.077771,0,0.020000
000073,220421,214500,BUY,0.073427,0.029391,0.346983,0.051793,1.052355,0.077271,1,0.040000
000074,220422,181500,SELL,0.075006,0.006940,0.340043,0.052314,1.037506,0.077819,0,0.020000
000075,220425,030000,BUY,0.073385,0.014257,0.354300,0.051268,1.052912,0.077268,0,0.020000
000076,220425,214500,SELL,0.074892,0.007086,0.347214,0.051798,1.038854,0.077802,0,0.020000
000077,220427,161500,BUY,0.073370,0.014120,0.361334,0.050762,1.053202,0.077273,0,0.020000
000078,220505,201500,SELL,0.075132,0.007227,0.354107,0.051305,1.036976,0.077910,0,0.020000
000079,220508,080000,BUY,0.073606,0.013941,0.368048,0.050279,1.051133,0.077370,0,0.020000
000080,220510,033000,SELL,0.075108,0.007361,0.360687,0.050832,1.037473,0.077923,0,0.020000
000081,220511,113000,SELL,0.076695,0.014427,0.346259,0.051939,1.023469,0.078495,1,0.040000
000082,220511,143000,BUY,0.075157,0.013821,0.360081,0.050900,1.037327,0.077962,0,0.020000
000083,220511,170000,BUY,0.073648,0.027645,0.387726,0.048864,1.051203,0.077419,1,0.040000
000084,220511,213000,BUY,0.072011,0.054285,0.442011,0.044955,1.066286,0.076784,2,0.080000
000085,220512,051500,BUY,0.070447,0.102102,0.544112,0.037762,1.080146,0.076093,3,0.160000
000086,220512,060000,BUY,0.068978,0.175184,0.719296,0.025678,1.091561,0.075294,4,0.320000
000087,220512,070000,BUY,0.067259,0.244339,0.963635,0.009244,1.101076,0.074057,5,0.640000
000088,220512,083000,SELL,0.068630,0.019273,0.944362,0.010567,1.098330,0.075378,0,0.020000
000089,220512,090000,BUY,0.066476,0.003179,0.947541,0.010355,1.103319,0.073344,0,0.020000
000090,220512,094500,SELL,0.068041,0.018951,0.928590,0.011645,1.099736,0.074827,0,0.020000
000091,220513,200000,SELL,0.069402,0.037144,0.891447,0.014223,1.096380,0.076091,1,0.040000
000092,220514,213000,BUY,0.067941,0.004187,0.895634,0.013938,1.100787,0.074789,0,0.020000
000093,220519,034500,BUY,0.066368,0.008401,0.904034,0.013381,1.105649,0.073380,1,0.040000
000094,220523,091500,SELL,0.067737,0.018081,0.885954,0.014605,1.101574,0.074617,0,0.020000
000095,220525,100000,BUY,0.066331,0.004404,0.890357,0.014313,1.106145,0.073372,0,0.020000
000096,220526,073000,BUY,0.064944,0.008816,0.899173,0.013741,1.110753,0.072137,1,0.040000
000097,220526,101500,BUY,0.063478,0.017317,0.916491,0.012642,1.115640,0.070819,2,0.080000
000098,220526,150000,BUY,0.061641,0.032813,0.949304,0.010619,1.121574,0.069135,3,0.160000
000099,220526,160000,SELL,0.062932,0.018986,0.930318,0.011814,1.118040,0.070361,0,0.020000
000100,220527,010000,BUY,0.061652,0.003832,0.934150,0.011577,1.121938,0.069170,0,0.020000
000101,220527,034500,BUY,0.060187,0.007694,0.941845,0.011114,1.126509,0.067801,1,0.040000
000102,220527,091500,SELL,0.061459,0.018837,0.923008,0.012272,1.122687,0.068999,0,0.020000
000103,220528,011500,BUY,0.059968,0.004093,0.927101,0.012027,1.127652,0.067623,0,0.020000
000104,220528,054500,SELL,0.061251,0.018542,0.908559,0.013162,1.123451,0.068812,0,0.020000
000105,220530,161500,SELL,0.062494,0.036342,0.872216,0.015434,1.119177,0.069942,1,0.040000
000106,220531,191500,BUY,0.061178,0.005045,0.877262,0.015125,1.124489,0.068794,0,0.020000
000107,220603,044500,BUY,0.059953,0.010091,0.887353,0.014520,1.129540,0.067719,1,0.040000
000108,220607,023000,BUY,0.057968,0.020038,0.907391,0.013358,1.137834,0.065958,2,0.080000
000109,220607,043000,SELL,0.059219,0.018148,0.889243,0.014433,1.132966,0.067093,0,0.020000
000110,220608,004500,BUY,0.057843,0.004990,0.894234,0.014144,1.138763,0.065869,0,0.020000
000111,220608,053000,SELL,0.059295,0.017885,0.876349,0.015205,1.132775,0.067168,0,0.020000
000112,220610,181500,BUY,0.057793,0.005262,0.881611,0.014901,1.139440,0.065852,0,0.020000
000113,220611,103000,BUY,0.055712,0.010698,0.892309,0.014305,1.149070,0.064017,1,0.040000
000114,220611,104500,BUY,0.054500,0.020998,0.913307,0.013160,1.154780,0.062936,2,0.080000
000115,220611,171500,BUY,0.053326,0.039486,0.952793,0.011055,1.160096,0.061863,3,0.160000
000116,220612,171500,SELL,0.054499,0.019056,0.933738,0.012093,1.155635,0.062981,0,0.020000
000117,220613,024500,BUY,0.052733,0.004587,0.938324,0.011851,1.163066,0.061332,0,0.020000
000118,220613,093000,BUY,0.051472,0.009210,0.947534,0.011377,1.168572,0.060149,1,0.040000
000119,220613,104500,BUY,0.049917,0.018234,0.965768,0.010467,1.175457,0.058675,2,0.080000
000120,220613,111500,SELL,0.050954,0.019315,0.946452,0.011451,1.171190,0.059677,0,0.020000
000121,220613,154500,SELL,0.052311,0.037858,0.908594,0.013432,1.165360,0.060961,1,0.040000
000122,220613,221500,SELL,0.053821,0.072688,0.835907,0.017344,1.158156,0.062333,2,0.080000
000123,220614,040000,BUY,0.052487,0.006609,0.842516,0.016997,1.166346,0.061218,0,0.020000
000124,220614,074500,SELL,0.053944,0.016850,0.825665,0.017906,1.157600,0.062446,0,0.020000
000125,220614,174500,SELL,0.055163,0.033027,0.792639,0.019728,1.150265,0.063452,1,0.040000
000126,220614,211500,BUY,0.054005,0.007306,0.799945,0.019333,1.157933,0.062534,0,0.020000
000127,220615,080000,BUY,0.052771,0.014654,0.814599,0.018560,1.166304,0.061547,1,0.040000
000128,220615,101500,BUY,0.051672,0.028735,0.843334,0.017075,1.173785,0.060652,2,0.080000
000129,220615,110000,BUY,0.050564,0.054031,0.897365,0.014343,1.181026,0.059717,3,0.160000
000130,220615,123000,SELL,0.051909,0.017947,0.879417,0.015275,1.173676,0.060924,0,0.020000
000131,220615,203000,SELL,0.053911,0.035177,0.844241,0.017171,1.162749,0.062685,1,0.040000
000132,220615,233000,SELL,0.055112,0.067539,0.776701,0.020893,1.155808,0.063699,2,0.080000
000133,220616,063000,BUY,0.053986,0.007740,0.784442,0.020475,1.163715,0.062824,0,0.020000
000134,220616,121500,BUY,0.052662,0.015552,0.799994,0.019656,1.173250,0.061786,1,0.040000
000135,220618,201500,BUY,0.051593,0.030479,0.830473,0.018084,1.180984,0.060931,2,0.080000
000136,220618,230000,BUY,0.050421,0.057385,0.887858,0.015190,1.189131,0.059957,3,0.160000
000137,220619,004500,SELL,0.051660,0.017757,0.870101,0.016108,1.181906,0.061057,0,0.020000
000138,220619,121500,SELL,0.053596,0.034804,0.835297,0.017973,1.170643,0.062742,1,0.040000
000139,220619,204500,SELL,0.054876,0.066824,0.768473,0.021640,1.162821,0.063811,2,0.080000
000140,220620,041500,BUY,0.053595,0.008075,0.776549,0.021207,1.172246,0.062827,0,0.020000
000141,220620,103000,SELL,0.054709,0.015531,0.761018,0.022057,1.164189,0.063692,0,0.020000
000142,220622,054500,BUY,0.053613,0.008228,0.769246,0.021616,1.172431,0.062858,0,0.020000
