ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000001,220526,101500,BUY,0.063478,0.031378,0.531378,0.037844,1.127556,0.071575,0,0.050000
000002,220613,104500,BUY,0.049917,0.189536,0.720913,0.028383,1.289520,0.064369,1,0.250000
000003,220715,213000,SELL,0.059902,0.036046,0.684868,0.030542,1.194740,0.071567,0,0.050000
000004,220725,003000,SELL,0.072213,0.171217,0.513651,0.042906,1.107816,0.079999,1,0.250000
000005,231009,180000,BUY,0.057480,0.037323,0.550974,0.040761,1.260110,0.072431,0,0.050000
000006,240515,170000,BUY,0.045950,0.221769,0.772743,0.030571,1.438049,0.066078,1,0.250000
000007,240523,130000,SELL,0.055170,0.038637,0.734106,0.032702,1.326863,0.073203,0,0.050000
000008,240805,030000,BUY,0.042930,0.038088,0.772194,0.031067,1.495868,0.064218,0,0.050000
000009,241115,153000,BUY,0.034320,0.226306,0.998500,0.023300,1.677419,0.057569,1,0.250000
000010,250203,024500,BUY,0.026700,0.872678,1.871178,0.000000,1.871178,0.049960,2,1.000000
000011,250513,204500,SELL,0.025580,0.093559,1.777619,0.002393,1.871178,0.047865,0,0.050000
