ID,Date,Time,Action,Price,Quantity,ETH_Balance,BTC_Balance,Total_Balance_ETH,Total_Balance_BTC,Consecutive_Count,Actual_Trade_Percentage
000001,220103,153000,SELL,0.081425,0.050000,0.450000,0.043907,0.989235,0.080548,0,0.100000
000002,220106,073000,BUY,0.079779,0.055036,0.505036,0.039517,1.000361,0.079808,0,0.100000
000003,220106,104500,BUY,0.077679,0.101743,0.606779,0.031613,1.013752,0.078747,1,0.200000
000004,220106,154500,SELL,0.079310,0.060678,0.546101,0.036426,1.005382,0.079737,0,0.100000
000005,220107,043000,BUY,0.077660,0.046904,0.593005,0.032783,1.015141,0.078836,0,0.100000
000006,220107,080000,BUY,0.075584,0.086746,0.679751,0.026226,1.026735,0.077605,1,0.200000
000007,220108,194500,BUY,0.073983,0.141797,0.821548,0.015736,1.034244,0.076516,2,0.400000
000008,220109,194500,SELL,0.075526,0.082155,0.739393,0.021941,1.029898,0.077784,0,0.100000
000009,220110,141500,BUY,0.073913,0.029684,0.769078,0.019747,1.036238,0.076591,0,0.100000
000010,220111,170000,SELL,0.075560,0.076908,0.692170,0.025558,1.030415,0.077858,0,0.100000
000011,220112,161500,SELL,0.077088,0.138434,0.553736,0.036229,1.023710,0.078916,1,0.200000
000012,220118,054500,BUY,0.075540,0.047961,0.601697,0.032606,1.033341,0.078059,0,0.100000
000013,220119,083000,BUY,0.074016,0.088106,0.689803,0.026085,1.042229,0.077142,1,0.200000
000014,220121,040000,BUY,0.072468,0.143982,0.833785,0.015651,1.049757,0.076074,2,0.400000
000015,220121,223000,BUY,0.070360,0.177954,1.011739,0.003130,1.056227,0.074316,3,0.800000
000016,220122,103000,BUY,0.068814,0.045488,1.057227,0.000000,1.057227,0.072752,4,1.000000
000017,220123,094500,SELL,0.070307,0.105723,0.951504,0.007433,1.057227,0.074330,0,0.100000
000018,220123,154500,BUY,0.068888,0.010790,0.962294,0.006690,1.059405,0.072980,0,0.100000
000019,220124,110000,BUY,0.067168,0.019919,0.982214,0.005352,1.061891,0.071325,1,0.200000
000020,220124,133000,BUY,0.065528,0.032669,1.014882,0.003211,1.063886,0.069714,2,0.400000
000021,220125,133000,SELL,0.066960,0.101488,0.913394,0.010007,1.062838,0.071168,0,0.100000
000022,220126,143000,SELL,0.068454,0.182679,0.730715,0.022512,1.059576,0.072532,1,0.200000
000023,220126,223000,BUY,0.067043,0.033578,0.764294,0.020261,1.066497,0.071501,0,0.100000
000024,220127,220000,BUY,0.065156,0.062191,0.826485,0.016209,1.075250,0.070059,1,0.200000
000025,220128,171500,SELL,0.066468,0.082648,0.743836,0.021702,1.070339,0.071143,0,0.100000
000026,220129,010000,SELL,0.067839,0.148767,0.595069,0.031794,1.063741,0.072163,1,0.200000
000027,220131,161500,SELL,0.069408,0.238028,0.357041,0.048315,1.053146,0.073097,2,0.400000
000028,220201,040000,SELL,0.071115,0.259109,0.097932,0.066742,1.036437,0.073706,3,0.725712
000029,220202,214500,SELL,0.072620,0.097932,0.000000,0.073854,1.016987,0.073854,4,1.000000
000030,220203,130000,BUY,0.070971,0.104062,0.104062,0.066468,1.040617,0.073854,0,0.100000
000031,220204,060000,SELL,0.072478,0.010406,0.093656,0.067222,1.021144,0.074010,0,0.100000
000032,220204,083000,SELL,0.074018,0.018731,0.074924,0.068609,1.001847,0.074155,1,0.200000
000033,220204,231500,BUY,0.072531,0.094593,0.169517,0.061748,1.020850,0.074043,0,0.100000
000034,220208,064500,BUY,0.070969,0.174014,0.343531,0.049398,1.039587,0.073778,1,0.200000
000035,220209,143000,SELL,0.072399,0.034353,0.309178,0.051886,1.025839,0.074270,0,0.100000
000036,220210,171500,BUY,0.070710,0.073378,0.382556,0.046697,1.042958,0.073748,0,0.100000
000037,220211,211500,BUY,0.069078,0.135201,0.517757,0.037358,1.058560,0.073123,1,0.200000
000038,220215,150000,SELL,0.070504,0.051776,0.465981,0.041008,1.047622,0.073862,0,0.100000
000039,220218,094500,SELL,0.071917,0.093196,0.372785,0.047710,1.036194,0.074520,1,0.200000
000040,220218,154500,BUY,0.070421,0.067750,0.440535,0.042939,1.050287,0.073962,0,0.100000
000041,220219,123000,BUY,0.068408,0.125539,0.566074,0.034351,1.068230,0.073075,1,0.200000
000042,220221,050000,SELL,0.069789,0.056607,0.509467,0.038302,1.058293,0.073857,0,0.100000
000043,220222,064500,BUY,0.068149,0.056203,0.565670,0.034472,1.071500,0.073022,0,0.100000
000044,220222,161500,SELL,0.069566,0.056567,0.509103,0.038407,1.061197,0.073823,0,0.100000
000045,220224,050000,BUY,0.068014,0.056469,0.565572,0.034566,1.073795,0.073033,0,0.100000
000046,220224,194500,SELL,0.069379,0.056557,0.509015,0.038490,1.063796,0.073805,0,0.100000
000047,220224,233000,BUY,0.067941,0.056652,0.565667,0.034641,1.075538,0.073073,0,0.100000
000048,220225,164500,SELL,0.069340,0.056567,0.509101,0.038563,1.065251,0.073865,0,0.100000
000049,220225,234500,SELL,0.070818,0.101820,0.407280,0.045774,1.053644,0.074617,1,0.200000
