1746057600000000,1793.74000000,1799.38000000,1792.51000000,1795.66000000,4794.54480000,1746058499999999,8611433.27071700,9619,2508.27220000,4505107.56720200,0
1746058500000000,1795.86000000,1797.38000000,1792.92000000,1794.63000000,4187.28560000,1746059399999999,7517442.68388100,8267,2067.87710000,3712646.37141900,0
1746059400000000,1794.52000000,1797.32000000,1793.09000000,1795.97000000,3215.55860000,1746060299999999,5772118.40366600,7307,1538.39730000,2761695.20992000,0
1746060300000000,1795.89000000,1798.54000000,1795.75000000,1797.85000000,2939.57370000,1746061199999999,5283506.71135000,6860,1361.02410000,2446312.78933500,0
1746061200000000,1798.08000000,1807.34000000,1798.02000000,1802.92000000,4995.42440000,1746062099999999,9005625.82694400,10860,2505.51220000,4517106.76525900,0
1746062100000000,1802.97000000,1806.87000000,1800.78000000,1801.99000000,3042.01730000,1746062999999999,5488783.28349700,7247,1394.05900000,2515500.17540500,0
1746063000000000,1801.98000000,1806.35000000,1800.16000000,1803.94000000,3252.96860000,1746063899999999,5865555.22625100,7442,1504.82040000,2713467.84153400,0
1746063900000000,1803.69000000,1810.84000000,1801.09000000,1810.19000000,4884.05530000,1746064799999999,8823475.80313500,11797,2174.95760000,3928910.00937800,0
1746064800000000,1810.22000000,1816.59000000,1807.16000000,1810.51000000,6346.94200000,1746065699999999,11503724.88140000,14124,2767.01560000,5015499.99340100,0
1746065700000000,1810.25000000,1816.12000000,1810.25000000,1815.57000000,5913.99740000,1746066599999999,10726549.53793700,9570,2503.12180000,4539816.60528900,0
1746066600000000,1815.37000000,1819.38000000,1812.71000000,1814.31000000,6852.21380000,1746067499999999,12443935.31638700,12877,2978.54790000,5409557.19895100,0
1746067500000000,1814.50000000,1815.08000000,1806.21000000,1807.87000000,5746.98230000,1746068399999999,10406945.97577000,10434,2501.31690000,4529660.69605400,0
1746068400000000,1807.87000000,1813.47000000,1806.63000000,1808.95000000,4072.51750000,1746069299999999,7374545.08294000,8010,1831.83700000,3317167.61485500,0
1746069300000000,1809.20000000,1812.35000000,1807.81000000,1811.98000000,3325.00580000,1746070199999999,6018457.60217800,6776,1406.29700000,2545401.38112700,0
1746070200000000,1811.96000000,1814.70000000,1809.81000000,1812.56000000,4890.78910000,1746071099999999,8864272.54631300,9683,1804.12590000,3269986.73449100,0
1746071100000000,1812.57000000,1812.80000000,1805.53000000,1808.33000000,3080.80080000,1746071999999999,5573264.25679500,6392,1292.78340000,2338788.69554700,0
1746072000000000,1808.54000000,1810.73000000,1805.48000000,1808.32000000,2985.21150000,1746072899999999,5397642.87874700,6796,1496.87630000,2706629.04171900,0
1746072900000000,1808.28000000,1809.54000000,1804.11000000,1806.93000000,3109.05890000,1746073799999999,5618479.92323100,7635,1559.64830000,2818569.99310200,0
1746073800000000,1806.96000000,1810.29000000,1805.68000000,1809.88000000,2582.99790000,1746074699999999,4669941.81843700,6091,1332.30470000,2408774.67820700,0
1746074700000000,1809.94000000,1810.46000000,1807.23000000,1809.35000000,2885.71100000,1746075599999999,5220633.69097000,5821,1350.28940000,2442894.07128900,0
1746075600000000,1809.53000000,1810.59000000,1805.68000000,1810.03000000,2916.08890000,1746076499999999,5273547.47617400,6211,1516.56600000,2742644.72095800,0
1746076500000000,1809.80000000,1811.21000000,1806.50000000,1808.83000000,2395.40460000,1746077399999999,4332296.49043300,5641,1177.62140000,2129848.39984500,0
1746077400000000,1808.91000000,1815.59000000,1807.20000000,1813.88000000,4448.32140000,1746078299999999,8056297.37418800,8503,2335.53120000,4229777.17368000,0
1746078300000000,1813.91000000,1817.16000000,1810.68000000,1813.81000000,4770.69830000,1746079199999999,8652172.67762300,11106,2464.42070000,4469917.83776300,0
1746079200000000,1813.77000000,1815.60000000,1809.36000000,1810.33000000,3800.23240000,1746080099999999,6888971.65218100,9916,1806.89850000,3275739.36537700,0
1746080100000000,1810.35000000,1811.87000000,1808.21000000,1809.57000000,3043.61800000,1746080999999999,5508477.14826000,7427,1476.68800000,2672650.69519000,0
1746081000000000,1809.65000000,1811.14000000,1805.39000000,1806.30000000,2773.12270000,1746081899999999,5015164.76781000,5693,1157.28760000,2093042.91386600,0
1746081900000000,1806.32000000,1808.64000000,1805.10000000,1806.79000000,2293.50050000,1746082799999999,4144420.44360600,4786,1187.84760000,2146443.72048200,0
1746082800000000,1806.75000000,1807.84000000,1802.52000000,1807.55000000,3157.87680000,1746083699999999,5702715.99184700,6335,1642.20390000,2965834.83309100,0
1746083700000000,1807.57000000,1810.56000000,1805.13000000,1808.96000000,2716.96870000,1746084599999999,4912866.04822600,4941,1394.34160000,2521274.43056900,0
1746084600000000,1808.88000000,1813.54000000,1808.49000000,1812.17000000,2975.80770000,1746085499999999,5391554.13375900,5919,1516.19030000,2747059.14992800,0
1746085500000000,1812.16000000,1815.32000000,1810.53000000,1810.91000000,4802.00950000,1746086399999999,8705656.30038900,8191,2370.92260000,4298633.87637200,0
1746086400000000,1810.78000000,1815.08000000,1808.81000000,1813.99000000,3647.01810000,1746087299999999,6607341.02973200,6431,1752.61590000,3175200.99326100,0
1746087300000000,1813.92000000,1816.76000000,1811.99000000,1813.47000000,4391.65920000,1746088199999999,7967344.98747700,7841,2170.62220000,3937963.78717000,0
1746088200000000,1813.53000000,1821.61000000,1813.10000000,1814.30000000,5670.07000000,1746089099999999,10299168.01878800,9097,2907.21670000,5280910.66600200,0
1746089100000000,1814.22000000,1820.09000000,1814.13000000,1817.91000000,3801.59640000,1746089999999999,6909480.89133400,7867,1942.54900000,3530640.36283000,0
1746090000000000,1817.90000000,1818.81000000,1814.90000000,1816.00000000,3281.06710000,1746090899999999,5959301.96918700,6034,1487.38840000,2701647.77436000,0
1746090900000000,1815.91000000,1820.53000000,1815.25000000,1819.21000000,4389.87060000,1746091799999999,7980926.87380900,7061,2223.06640000,4041902.34162800,0
1746091800000000,1819.13000000,1824.81000000,1818.09000000,1820.32000000,6807.53930000,1746092699999999,12394936.16078600,10413,3242.32910000,5903958.77924400,0
1746092700000000,1820.33000000,1824.62000000,1817.43000000,1817.88000000,7150.81740000,1746093599999999,13027723.42172500,17711,3723.91840000,6784754.40064800,0
